temperature,gas_level,pressure,maintenance_active,shift_change,risk_label
59.31280119116199,23.177047788624588,108.67083220945058,0,0,0
41.607824767773614,50.64028771682976,95.54850145550294,0,0,0
46.907876241487855,40.291873832783246,66.36062432029178,0,0,0
53.31263431403564,37.922316330891626,109.56075630384566,0,0,0
59.75545127122359,33.64164936516471,71.20783738402345,0,0,0
45.2082576215471,35.42216731778872,102.79642717036421,0,0,0
48.14341023336183,55.70367691732209,104.76997851346108,0,0,0
38.93665025993972,34.971338771979596,117.7115416339009,1,0,0
38.037933759193294,19.88402930047647,135.63369572933703,1,0,1
58.125258223941984,51.1547766331026,72.70647348198916,0,0,0
63.56240028570823,36.926850042029244,98.95052287873901,1,1,0
49.27989878419666,40.47093798299165,94.47329409911565,0,0,0
60.03532897892024,64.11367459599265,108.67499371921924,0,0,0
53.61636025047634,39.69159163974239,104.31337541867236,0,0,0
43.54880245394876,44.33775509678088,92.9490751452676,1,0,0
53.61395605508414,22.31614763052512,91.18195622778289,0,0,0
65.38036566465969,36.7049582147356,77.67098289631905,1,0,0
49.64173960890049,49.14289067812902,119.75723164813019,1,0,0
65.64643655814007,16.669393992381366,109.18408363199059,0,0,0
23.802548959102555,43.01267639673564,118.35536395590275,0,0,0
58.21902504375224,41.5118660896721,93.79207727048973,0,0,0
50.870470682381715,40.619311833811594,86.8632906261114,0,0,0
47.009926495341325,55.55738347987365,78.43369866741544,0,0,0
50.91760776535502,45.016577722727824,107.17835167481319,0,1,0
30.124310853991073,62.17107847534666,79.2041355094353,0,0,0
47.80328112162488,25.096157266089456,136.973261379331,0,1,0
53.57112571511746,42.03886850827522,73.8471483781312,0,0,0
64.77894044741517,41.26700179584921,105.47320238425004,0,0,0
44.81729781726352,23.961182593673797,131.33709414427574,0,0,0
41.91506397106812,54.34442503137019,111.98179518527618,0,0,0
44.982429564154636,74.87009958779227,103.51347424983558,0,0,0
59.15402117702074,39.744908882742536,80.63032706076208,1,0,0
53.287511096596845,47.5753163241065,72.36461622864593,0,0,0
44.70239796232961,41.267777137229906,115.40100217835172,0,0,0
55.13267433113356,29.296229951392363,130.12294481549893,1,0,1
50.9707754934804,12.688595832969757,91.22300019043657,0,0,0
59.68644990532889,29.413397753569523,77.21876984767297,0,0,0
42.979469061226474,19.12062428572403,50.83661138901963,0,0,0
46.723378534022316,65.56153117088677,80.38470312674924,1,0,1
46.078918468678424,38.27335459115141,97.7268631500192,1,1,0
35.364850518678814,34.81121006429244,131.98246481673468,0,0,0
52.96120277064576,53.33730737181709,113.46267384465938,0,0,0
52.610552721798896,23.17373345716168,106.10170809413506,1,0,0
50.05113456642461,28.497039429931714,91.99760677397738,0,0,0
47.65412866624853,41.02108403872931,88.33668565488088,0,0,0
35.84629257949586,55.43153487135221,128.11295195015927,0,0,0
45.79354677234641,47.52527567753182,104.0147708151678,0,0,0
46.572854834732304,43.72487713773823,57.94798616157956,0,0,0
41.97722730778381,41.17176602854025,86.52920704205515,0,0,0
48.387142883339905,46.00353783290163,82.83567936456747,0,0,0
54.040508568145384,43.02479357693882,89.07471981645071,0,0,0
68.8618590121053,24.550415878345966,111.25821320570171,0,0,0
51.74577812831839,40.69118832449727,97.85110236411501,0,1,0
52.57550390722764,23.894670116233712,98.46269185992676,0,0,0
49.25554084233833,41.216238143512356,126.26946322650474,0,0,0
30.812287847009586,32.79028087767638,86.07077820426623,1,0,0
49.73486124550783,78.09072434174291,137.283990517747,0,0,1
50.60230209941027,39.40158424372432,86.57384817257828,0,0,0
74.63242112485287,18.936406506076167,101.78396393225142,0,0,0
48.076390352188774,37.98729683984613,94.37592809194466,0,0,0
53.015473423336125,47.79038118456832,102.46838267001922,0,0,0
49.65288230294757,65.10045919228786,108.89183990146257,0,0,0
38.31321962380468,31.158214000919223,108.67670480177753,0,0,0
61.42822814515021,16.2635803896454,84.9376533875884,1,0,0
57.519330326867745,52.25255517146472,77.54170645104858,0,0,0
57.910319470430466,19.291019411505232,150.06343581811421,0,0,0
40.906125452052606,33.457668377387726,90.32031320798893,0,0,0
64.02794310936099,36.13569271733509,113.98424877343973,0,0,0
35.98148937207719,38.955498200498376,67.84717378953607,0,1,0
55.868570938002705,50.337466856115036,94.40774560190647,0,0,0
71.90455625809979,29.745485765704185,97.45601232035114,0,0,0
40.09463674869312,35.89406121749859,109.45630139855665,0,0,0
44.33702270397228,39.78594470575917,45.55091718016122,0,0,0
50.99651365087641,42.24396936278182,103.32281226156661,0,1,0
44.96524345883801,41.46740762061884,77.00517089264214,1,0,0
34.493365689338674,46.5400866283387,106.48691422389848,0,0,0
50.68562974806027,52.65759264462606,79.27341606323674,0,0,0
39.37696286273895,45.88951173476452,82.89034608148837,0,0,0
54.73592430635182,46.80378285263828,94.52744779213464,1,0,0
40.80575765766197,16.266652498802834,78.95341060793609,1,0,0
65.4993440501754,40.753415487485206,90.4893110652929,0,0,0
42.16746707663763,47.19261322002413,76.1324846291337,1,0,0
46.77938483794324,50.93411791855675,63.33659096602545,0,0,0
58.135172173696695,29.614738386493087,120.35914104858719,1,0,0
37.69135683566045,30.114410876670327,74.07902614352143,0,1,0
52.27459934604129,31.388489870746024,96.42638224784032,0,0,0
63.07142754282428,48.04620849837015,115.0578216298757,0,1,0
33.92516765438772,55.508215823863125,87.70111794967914,0,0,0
51.84633858532304,33.88809839062598,83.49668200508924,0,0,0
52.598827942484235,53.619434704405734,104.52476177334843,0,0,0
57.8182287177731,41.85219713746891,122.35867645454304,0,0,0
37.63049289121918,38.135713342563456,76.61369469827062,0,0,0
36.795433869157236,36.829236552730464,96.99704335965122,0,0,0
55.21941565616898,51.19917046903235,65.35010810065344,1,0,0
52.96984673233186,44.88366725180605,92.1359799263562,1,0,0
52.504928503458764,74.13738141471455,100.68409369076151,1,0,1
53.46448209496975,27.216630355040138,82.90750716489869,0,1,0
43.19975278421509,47.77152553044964,90.86016332349537,0,0,0
52.322536971610035,32.06198485282731,71.83546463385099,0,0,0
52.93072473298681,26.960695195170345,101.54157222762987,0,0,0
42.85648581973632,39.83699294447542,121.11388497766299,0,0,0
68.65774511144757,42.06028719110554,78.05712260459073,0,0,0
54.73832920911788,83.77260332590139,87.54656466895234,1,0,1
38.08696502797351,37.23781276475197,110.05092492908364,0,0,0
56.5655360863383,23.047319057729748,124.24181438645472,1,0,0
40.253183297726785,44.09516076241579,70.13620375582137,0,0,0
57.87084603742452,8.880399436804474,96.62430525168101,0,0,0
61.58595579007404,38.620648260936015,105.6626164463905,0,0,0
41.7931768164829,40.24037923442741,97.95887218742304,0,0,0
59.63376129244322,51.91900574417817,50.46415866245826,1,0,0
54.12780926936498,54.604333741417705,110.02180018617544,0,0,0
58.2206015999449,32.446455716384236,130.38672702181287,0,0,0
68.96792982653947,37.740789780551005,102.33323502339007,0,0,0
47.54611883997129,28.508187540839934,79.37787893411473,0,1,0
42.4626383564251,23.079061677884592,89.73745507271434,0,0,0
41.10485570374477,44.64842169070952,135.39826135311188,0,1,0
41.841897150345616,20.896216771051012,118.19925081721118,0,1,0
49.228982905858956,33.78059649142205,112.80053236768659,0,0,0
53.41151974816644,25.072390601511437,107.12825167068752,0,0,0
52.766907993300194,48.245247794353894,86.77725775618055,1,0,0
58.27183249036024,67.02145148899731,95.98857638688463,0,0,0
50.13001891877907,20.47618025795003,98.44154528642969,0,0,0
64.53534077157317,12.204722756536462,110.99148632128887,0,0,0
47.35343166762044,38.12669671974899,130.17837788533808,0,1,0
77.20169166589619,40.235466939366376,122.36676273586255,0,0,0
56.25667347765006,43.279889601359464,71.61231288407919,0,0,0
41.42842443583717,33.30519227148483,104.47989937802097,1,0,0
39.29107501938888,36.99041051761852,114.73526690335794,0,0,0
54.824724152431855,45.51265615810903,112.37720660289271,0,0,0
47.76537214674149,55.606463389672584,87.4153247322516,0,0,0
57.14000494092092,10.674268445225756,158.28218431536723,0,1,0
54.73237624573545,34.465908414528066,74.45830875337762,0,0,0
49.271710873431275,43.20713190911595,78.336231066679,0,0,0
41.532062819315954,26.23035843083896,104.67190162523153,0,0,0
34.851527753141355,65.96754447650949,142.33606109927706,0,0,1
45.53485047932979,30.468851796568945,83.27610298591658,1,0,0
58.56398794323472,39.38060969489076,94.68343268706016,0,0,0
52.14093744130204,48.34033145263436,121.54587346031386,1,0,0
37.542612212880115,31.130728167971583,99.64275690224532,1,0,0
51.73180925851182,12.301404282933742,93.30792290939408,1,0,0
53.85317379728837,33.570182096252,111.3126580377344,0,1,0
41.16142563798867,55.44160833890561,105.45035980459187,1,0,0
51.53725105945528,34.94657309822292,120.60877571273582,0,0,0
50.58208718446,27.30348547811532,125.82937778130727,0,0,0
38.57029702169377,53.88508314254082,106.14006120010724,0,0,0
53.577873603482836,35.03837655965421,105.83465450756619,0,0,0
55.60784526368234,32.34758779524674,104.28221964572268,1,0,0
60.830512431752766,42.24184134494964,109.78261113298575,0,0,0
60.53802052034903,51.56125314428181,101.10341275742928,0,0,0
36.22330632042909,75.72570297598818,99.98783035355422,0,1,0
40.62174960084877,52.40854161486135,123.93254241654485,1,0,0
55.1503526720866,57.39759949582516,130.32232360710086,0,0,0
55.13785950912209,32.41050701518217,69.84894110733158,0,0,0
55.150476863060476,24.611978410457855,100.20042303481138,0,0,0
88.52731490654722,40.934970244286845,86.22611133109531,0,1,0
55.70890510693167,41.607548728893946,93.78057067027855,0,0,0
61.35565640180599,23.822308879531043,108.05032419470643,0,0,0
59.54001763493203,37.370582051439804,113.38876743084937,1,1,0
56.51391251305798,45.98976402578696,97.7574711277731,0,0,0
46.84730755359654,45.405900925271204,61.73319330554394,0,0,0
57.589692204932675,47.56431780076409,80.69908838847641,0,0,0
42.27174785462428,44.364470952061644,117.92999340400331,1,0,0
47.63181393259991,32.394870110949164,45.19147155930138,1,0,0
45.14636452170897,32.29149060026735,123.74854303364,0,0,0
50.81874139386323,22.01572903009186,110.42459981289083,1,0,0
73.14658566673509,66.77162558777643,126.32352163060044,0,0,1
31.32734807408252,40.201755469289395,96.0286162623808,0,0,0
56.86260190374514,36.627204163077224,58.7718915195419,0,0,0
33.87284128810349,26.06811877821312,108.60725283012997,0,0,0
45.280681342105666,84.03486853491668,125.49306248076682,0,0,0
60.889505969673664,23.900079516656568,118.49443611026842,0,0,0
50.64280019095463,33.5672811159089,86.7461703302393,1,0,0
39.22255222070694,46.23755254429091,101.73522150925294,0,0,0
42.84696290740032,49.00319448616416,89.34327462440152,0,0,0
56.79597748934676,54.36898082823526,83.61467071621256,0,1,0
42.69633368282864,67.11412761653895,119.10777142359701,0,0,0
52.16458589581975,47.592364831910686,76.04935377469675,1,1,0
50.45571839903814,24.159538000499985,82.12367138836774,0,0,0
43.483996523941826,36.14582312317328,77.91948733055229,1,0,0
71.43944089325325,44.61748558770827,70.19504953401906,0,0,0
56.33919022318011,71.02339062258736,102.92828583685207,0,0,0
29.74857413342393,19.032917823635543,123.23006096963951,0,0,0
51.86454314769428,58.038647578378416,96.30246487509469,0,0,0
43.38213535231612,42.69871554319625,69.88504398871667,0,0,0
58.52433334796224,52.56745802844221,116.79889079484056,0,0,0
42.07479261567299,38.47007925046102,133.71403508069943,0,0,0
48.85263558533101,27.363510548105104,87.07515351706812,0,0,0
55.049872789804574,51.26309169101998,90.42891466564564,0,0,0
58.657551941701215,49.816465406584314,110.31321260166789,0,0,0
37.997035929442234,54.58085448609583,132.43747495570102,0,0,0
46.654987641590516,39.80043046932047,89.60331708549548,0,1,0
45.25054688839044,31.002669650202257,73.3510043800359,0,0,0
43.46670767426288,16.618195074642376,112.62837212544812,0,0,0
67.65454240281096,52.290599022091094,115.98136146284598,1,1,0
54.049817109609556,46.358342236659794,100.12262900870454,1,0,0
37.391160456649544,25.513260507040613,88.83733480685099,0,0,0
59.17861947054776,31.921394900550638,119.88757461984093,0,0,0
71.22156197012633,32.99861782072839,110.56072009095928,0,0,0
60.32465260551147,17.75523352026373,84.63128966193014,0,0,0
34.80630034045987,27.734764050922994,100.98189462611343,1,0,0
45.15765927133749,22.992544647904687,72.96584935950708,1,0,0
62.669111491866225,33.81281482168095,113.7178091287584,1,0,0
42.92330534381219,28.91953752505656,94.75532861234288,0,0,0
54.43819428146229,15.59492618699877,91.28578335230526,1,0,0
57.74634053429337,70.33885345854222,99.34251029695132,0,0,0
40.730695284219166,58.78811096543846,100.80615398660495,1,0,0
49.404746439382,28.314708677200215,117.8986012313112,0,1,0
17.58732659930927,44.08632094980415,111.82181062650443,0,0,0
39.756123586657104,46.261976347319425,96.87181442414395,0,1,0
47.4743184860684,57.86628782160216,115.27336299437991,0,0,0
37.52216818035151,27.72092460009882,108.01474507383226,0,0,0
66.32411303931636,56.38160175973639,91.46800727427926,1,0,0
35.69858622039367,31.781420436895974,97.50563683527028,0,0,0
45.599555133030165,19.9620639374708,97.03554222313758,0,1,0
51.30740577286091,50.86204838971746,110.10522686348403,0,0,0
64.41273289066116,59.36137636183642,92.65954770556716,0,0,0
35.6413784882056,78.81863460296026,92.19181627156733,1,0,1
61.63163752154959,22.004121023646796,139.37514618867917,0,0,0
50.10233061019587,50.483795276211836,118.79470963494208,0,0,0
40.18491348952049,33.85298134309701,84.78798671149721,1,1,0
54.62103474263271,51.75038065786047,111.41881987884396,1,0,0
51.9905969557347,17.94265673153124,102.36700131310354,0,1,0
43.99783122841205,21.05845336452154,107.83102350520187,0,0,0
50.69802084990019,28.36187765250274,102.74682649130209,0,0,0
46.1468640313824,41.184460685021264,123.79285290970472,0,0,0
51.13517345251248,30.383781001924667,106.91240689302892,0,0,0
56.62130674521047,49.88581515870129,98.75822603571426,1,0,0
65.86016816145352,55.403419273868714,120.84381153966035,0,0,0
37.62184501173151,48.99366311868034,104.66570082175744,0,0,0
71.33033374656267,64.28181459491302,102.42957158658116,0,0,1
30.479122004774982,46.23739944183014,106.28045204972229,0,0,0
48.482149049644164,21.746549344897492,98.12781953267267,1,0,0
55.883172064845766,60.45064770307509,100.18453985990938,0,0,0
52.809918677350325,30.922656465910038,88.26610822476255,0,0,0
43.77300480179406,53.65627749528355,84.97665560752242,0,0,0
47.918777496427246,63.60601324832659,80.02859227035121,0,0,0
45.06999065341167,46.85032016095599,72.16033426405848,1,0,0
44.106352430557884,17.557617802530253,82.40565277230887,0,0,0
58.496020970210246,26.22681750235313,96.51465931066149,0,0,0
53.57015485965047,59.841167003277036,102.06235164891274,0,0,0
43.070904047393455,37.463159715357754,94.57406873704718,0,0,0
58.995998754332504,41.193603024132486,52.88593019745284,0,0,0
53.072995208766095,51.38236624245414,131.49172715524685,0,0,0
58.1286211883896,50.44484293120485,121.72960245780763,1,0,0
56.29628841923612,44.18199718578191,108.91519702434258,0,0,0
41.710049890779274,36.86997443169301,138.14981345106537,0,0,0
44.39818959803031,35.30997331401464,80.45271765032578,1,0,0
57.472936051232615,52.86848237937014,137.7525024125201,1,0,1
56.10370265433465,48.3035429660169,80.69571846498904,1,0,0
49.79098406035852,36.140499990733154,104.77475850582714,1,0,0
51.17327383308782,56.23168469489711,74.52325349731592,0,0,0
62.77664895788425,38.06448827305324,100.29388191088734,0,0,0
44.0842861116417,27.2250673849841,107.72332995996777,0,0,0
55.470973811700375,28.61543951644983,96.90619337730891,0,0,0
47.97807347566106,25.31888745535351,114.27754888180274,1,0,0
47.8231879677278,35.91384975094469,101.98028898974515,0,1,0
60.9877685198719,58.505864175042895,89.55170543244981,0,0,0
58.2541634898803,27.923572284542367,88.66373364395321,1,0,0
58.135096360006386,42.827136415271546,116.21827545231393,0,0,0
63.05478807154329,30.1496598155888,86.92515940386065,0,0,0
50.21003841632759,36.09536438092844,118.30805940969874,0,0,0
56.81952971294964,17.349381820221218,124.45423585663862,0,0,0
46.89733243406544,36.691926562651936,66.6257227530774,0,0,0
53.24166352488442,37.09441930292557,122.6585277460207,1,0,0
48.698569456323156,48.10431916053543,141.208453968894,0,0,0
50.96995964992718,43.34921369883056,105.04007522403857,1,0,0
55.95157025436914,22.02411812571932,111.98168370589644,0,0,0
41.81779316766527,56.262973660653145,120.74010648738317,0,0,0
70.9238727568546,43.15454560332993,94.49035369641956,0,0,0
39.93982618500298,42.9759027576623,103.64560447075739,0,0,0
37.85811387212268,39.86226469922292,73.71600940753781,1,0,0
61.581108735000676,32.23363829166671,102.77270057060902,0,0,0
57.91662693962936,43.26703509623089,109.96223991289082,1,0,0
56.24119817052155,47.13382653892874,110.32326045852939,1,0,0
56.2834550926428,13.796564629816675,121.3084944719516,1,0,0
49.87753227153085,31.918587439808565,84.50395643728942,0,0,0
41.02745628514168,36.17579544394616,89.34786486653007,1,0,0
50.75804558193726,43.84255908541417,137.9101469198271,0,0,0
43.22838288487888,57.899665088906886,96.9934325247258,0,0,0
59.75119733417751,28.423887781048265,104.00067574624656,0,0,0
48.52942618497861,32.53057229773237,98.65979916549558,1,0,0
41.745028032074885,32.31198834030175,83.56638347389955,0,0,0
46.78614158347007,27.977086148431876,132.47058421783612,0,0,0
54.12931454275624,34.79220257331606,89.44597176158788,0,0,0
44.36275447196025,51.56203329981957,77.4542895258614,0,0,0
41.77779604433569,24.192467569534816,90.98519445394497,0,0,0
52.436872114919126,46.41721592729355,59.96587996548933,1,0,0
52.44966571108723,14.471466549724965,86.97425070033637,0,0,0
44.9305682462887,31.57993005336691,80.63742804295347,1,0,0
45.289616943816775,35.05766049673021,112.34857261854648,0,0,0
52.32049937357636,65.12289509371098,86.53171520880255,1,0,1
35.51915658502676,35.87796542870968,117.75607871157698,0,0,0
35.92536225623445,6.981347898236223,127.96967986138642,0,0,0
42.81555778747564,10.016666397081252,115.62350672575198,0,0,0
47.86552848288153,40.51044379520022,95.69223422279846,0,0,0
53.10907565598005,49.20656283684863,102.82228993411186,1,0,0
64.75356216949552,45.631837864408794,69.5003011971188,0,0,0
58.576596232020194,42.51355158701485,97.3244125495752,1,0,0
48.40061470036573,57.433893962585,82.79123063866334,0,0,0
49.80983792097311,31.906131688943027,113.88652762298598,0,0,0
39.97470635362191,53.423658340402376,151.45504778488947,0,0,0
49.8148686400761,15.51977672460374,109.99643271947619,0,1,0
47.11341361079862,26.425782505929007,60.17719702090667,0,0,0
53.227185603380896,12.894379076022755,92.77539614171255,0,0,0
41.727690564476774,35.877320489953114,102.4498185074891,1,0,0
55.193465142411725,39.30608174100486,101.74714850520527,0,0,0
65.32738913002578,41.7115223833978,85.38373748782493,0,0,0
48.91239851543143,40.92825029330703,104.9058348527387,0,0,0
54.01711722098941,26.08670003782408,75.14998326161225,0,0,0
56.90143991711113,37.14638733380176,81.10182554629866,1,0,0
45.987795281141636,17.53829997091377,112.91595283207423,1,1,0
52.24092481810417,60.448434626983754,79.68673538240348,0,0,0
50.12592400781795,35.44560890652998,110.76423210984514,1,0,0
50.97676098548832,32.66670821434463,72.61072450687884,0,0,0
42.26990216144534,63.83410492666124,135.2965176758347,0,0,1
50.245101742589426,21.36630199676156,84.5146015519189,0,0,0
54.979982912454496,23.116193289520464,95.52666856393111,1,0,0
64.51143607795042,23.556695126971523,106.61226522180812,0,0,0
59.59270826085207,38.98192927450777,88.69300094997811,0,0,0
71.53182457511556,46.47447444456396,102.86811922142608,0,0,0
42.326524371119504,51.095132021767505,111.5071344904025,0,0,0
58.723206367206785,78.57992976242454,119.2122646500697,1,0,1
51.83342005738352,6.258513186988544,115.82994871945914,0,0,0
71.89802933217672,49.13103383686625,96.56379072394652,0,0,0
41.91701714644849,31.643041411416533,97.06736451912795,0,0,0
41.602781578192236,31.2037727666684,146.98217116050066,0,0,0
44.00607354555978,30.703418076191838,118.99778136498584,0,0,0
28.76104275690193,26.3684549378804,81.56352687359572,0,0,0
44.74244978319239,65.26787251905178,101.99976327531104,0,0,0
42.40867338446302,52.634459905208544,93.29713722443616,0,1,0
51.50393786476208,40.347939678360625,97.2933153215378,0,0,0
53.41755975777159,60.265236287305,75.41009684583824,0,0,0
68.76170839215887,17.312065520516867,91.76153531228094,0,0,0
59.5042383818605,20.039423030036108,136.23111546387827,0,0,0
44.23096344337597,7.330484017079684,111.58152601751006,0,0,0
41.01585328651642,29.508781898150687,50.1767718369708,0,0,0
54.919191715065054,42.425477900571295,124.33446984995894,0,0,0
36.797667929793576,41.54287866898501,121.79259045818323,1,0,0
68.31458765854353,42.240128665898204,92.81429391387167,0,0,0
61.79440120721287,18.83414753400877,114.3452708756643,1,0,0
45.30824347895295,52.047321139210325,82.812015783656,1,0,0
32.868654709091224,43.59441277358497,90.59488567467285,0,0,0
63.538723741654124,50.995814221989974,129.9709272133971,0,1,0
48.85460154747382,11.608567336149221,94.56539920260583,0,1,0
62.378163119734616,44.67236288196685,62.60536676090018,0,1,0
34.05572341205633,22.183521401237098,98.73393554437327,1,0,0
44.00624977046227,34.04015121172957,98.42823214171287,0,0,0
50.05243699718183,48.01547347954575,123.9673713874692,0,0,0
50.46980593764742,41.366404093838696,100.2867284435152,0,0,0
45.49934528520756,27.226900303310217,91.56835377119414,1,0,0
56.228499323474985,40.094097342766275,120.90112290462412,0,0,0
39.32379570617405,17.026970271345355,102.41580465002221,0,0,0
48.576205149787064,57.25401093847444,84.99954636868566,0,0,0
51.20295631711899,36.92073970755623,123.09995121083236,0,0,0
55.14438834058749,56.77824916382989,103.87323529033598,0,1,0
57.1161487808889,32.10202469355936,100.05851933358875,0,0,0
38.75357908162131,32.14636017390126,103.55816782823308,0,0,0
34.65885829264378,28.537198200432304,78.58663257166806,0,0,0
62.77676821898509,53.14260897539613,89.44692447643325,0,0,0
53.323140119795916,29.358532640072863,100.07165203665566,0,0,0
42.51513463443446,49.66893148622765,96.1067260995064,0,1,0
65.51151975522524,34.26321403496065,125.4485676563319,0,1,0
51.156746342928585,10.360550501625706,104.34811705454007,0,1,0
61.792971840638266,31.445288983203007,117.09807845272805,0,0,0
50.67518481410109,22.313376784557278,100.18790709151699,0,0,0
70.60747924881987,40.50854085523506,121.12576967492245,0,0,0
67.55340842443204,22.143883964882647,107.95055513146308,0,0,0
47.51035851520926,53.88962651071925,100.26840970776921,0,0,0
59.71570950954356,38.63386209470459,99.73433822081961,0,0,0
56.45375949585147,37.336060078618914,80.91122747418073,0,0,0
63.68631557532349,49.838382066813736,110.13831440272621,0,0,0
40.35076539419896,54.458604011137936,99.19590530927242,0,0,0
56.86051459998439,39.69851872345522,89.9601607963759,1,0,0
60.58424486849588,28.431995506760643,122.12923541624143,0,1,0
32.41260513576886,13.390455758318058,74.99567948210398,0,0,0
38.16741487334225,29.709253644472298,91.55008209135133,1,1,0
29.607678222398995,30.741816300280576,120.55437497559066,0,0,0
47.305931655554424,41.605861794884454,106.31045881840507,1,0,0
57.17542255795962,34.82279678292959,99.04282144694486,0,0,0
65.02357052096028,50.318994580771424,105.02007086300293,0,0,0
50.74094780419775,30.805250930939657,103.58828342097682,0,0,0
66.28615545571292,39.144382497205875,69.66674907428157,0,0,0
36.198985417851084,57.75981164795334,93.01476229304077,0,0,0
32.96617560644845,45.1273782093245,132.330433090275,0,0,0
49.44452301103381,39.09943687467153,86.81351730445665,0,0,0
53.840654489393074,30.970833370972343,93.63397971791332,1,0,0
49.67305251905907,30.501529049275344,89.16758473381626,0,0,0
29.325578999601234,27.240801205720786,98.25969553363726,0,0,0
49.10879960487212,31.88489701325651,88.33754337351404,0,0,0
36.95530499495147,51.33498758116472,109.7348300431612,0,0,0
56.69672548830039,36.67167593061597,103.94626824580533,0,0,0
53.66598246096848,19.753403959281535,115.47095230214036,0,0,0
40.60120213672645,66.52253939589676,78.9811766762208,0,0,0
44.861330826633065,44.799477867177444,93.19319034234194,0,0,0
39.40786478111048,18.89584899230246,95.4855473677573,1,0,0
49.37320902726828,33.372266091387644,109.1129382017719,0,0,0
59.551423205012384,41.66329574242627,84.1355760558593,0,0,0
40.14273953664456,65.56888139946065,118.31307608516688,0,0,0
55.040465155178445,23.37831312611696,123.72831181035218,0,0,0
44.69742381627559,54.640610790339196,80.22255304728833,0,0,0
42.07127167737656,60.99229640458515,90.18254210212868,0,0,0
48.929696400454425,30.570185423881448,89.36136983415815,1,0,0
39.64757677580626,35.837295717096495,152.64772409354998,0,0,0
44.46350694652818,24.455361289393444,91.40199789584227,0,0,0
38.021221074111516,36.94808288379543,133.5525088431227,0,0,0
69.6472513291639,39.451150384856035,74.6673600978678,0,0,0
50.35263551971729,49.894749971235555,80.20698067671273,0,0,0
43.00274492007414,56.3527520653067,86.26790936303598,0,0,0
52.13979910734222,28.778559030675293,83.08621377106955,0,0,0
48.8767195030917,10.490124036610084,94.64202531683003,0,0,0
